Promoter 120,2.9427555101302565e-06
Promoter 121,0.00015524829679053036
Promoter 122,7.01237105706649e-05
Promoter 123,0.00013744821468047417
Promoter 124,0.00010780533600525964
Promoter 125,0.00010974324817046737
Promoter 126,0.00016859835837307248
Promoter 127,8.799556720535839e-05
Promoter 128,3.301628133316873e-05
Promoter 129,0.0010208490639166496
Promoter 130,0.00030475463161007486
Promoter 131,0.0004273455196906231
Promoter 132,0.00039956877865597894
Promoter 133,0.0004086123687602817
Promoter 134,6.0505924269263566e-05
Promoter 135,1.3852483255003402e-05
Promoter 136,6.962128889820362e-06
Promoter 137,2.4833985524513872e-05
Promoter 138,0.00012144249568635106
Promoter 139,7.005193604602756e-05
Promoter 140,0.000569171980373974
Promoter 141,7.557857444310146e-05
Promoter 142,7.177452463732333e-07
Promoter 143,5.763494328377063e-05
Promoter 144,0.00013156270366021365
Promoter 145,0.00030418043541297627
Promoter 146,6.4597072173591e-07
Promoter 147,7.895197710105565e-06
Promoter 148,6.316158168084453e-06
Promoter 149,0.00016350236712382255
Promoter 150,0.0001412522644862523
Promoter 151,4.52179505215137e-06
Promoter 152,7.227694630978459e-05
Promoter 153,0.0001741249967701464
Promoter 154,0.0002661399373551949
Promoter 155,4.3495361930217936e-05
Promoter 156,0.00027748031224789196
Promoter 157,4.880667675337986e-06
Promoter 158,0.0002562350529552443
Promoter 159,1.0837953220235822e-05
Promoter 160,0.00020197351232942784
Promoter 161,7.01237105706649e-05
Promoter 162,6.818579840545716e-05
Promoter 163,0.00037272510644162
Promoter 164,0.00018446052831792094
Promoter 165,1.894847450425336e-05
Promoter 166,9.438349989808017e-05
Promoter 167,0.00013931435232104457
Promoter 168,0.0005955132309158716
Promoter 169,6.682208243734802e-05
Promoter 170,4.73711862606334e-06
Promoter 171,6.029060069535159e-06
Promoter 172,7.852132995323172e-05
Promoter 173,1.6938787814408307e-05
Promoter 174,9.87617459009569e-05
Promoter 175,3.301628133316873e-06
Promoter 176,2.9642878675214533e-05
Promoter 177,4.2992940257756675e-05
Promoter 178,0.000860648324926144
Promoter 179,0.0016503834195106125
Promoter 180,0.0003904534140270389
Promoter 181,4.650989196498551e-05
Promoter 182,0.00027188189932618077
Promoter 183,0.0006082890963013152
Promoter 184,0.0002873851966478426
Promoter 185,0.00010127385426326321
Promoter 186,3.272918323461944e-05
Promoter 187,0.00013866838159930868
Promoter 188,7.177452463732333e-07
Promoter 189,0.0
Promoter 190,1.07661786955985e-06
Promoter 191,9.316333297924567e-05
Promoter 192,2.8350937231742713e-05
Promoter 193,0.0005010579564931542
Promoter 194,8.440684097349224e-05
Promoter 195,0.0018460407736719559
Promoter 196,1.7225885912957598e-06
Promoter 197,0.00039734376839222195
Promoter 198,0.00010672871813569979
Promoter 199,0.00013098850746311508
Promoter 200,0.00029420377648838833
Promoter 201,0.0012297129306112606
Promoter 202,8.749314553289713e-05
Promoter 203,0.0005043595846264711
Promoter 204,0.0015358312781894447
Promoter 205,0.0007097782741384903
Promoter 206,3.308805585780605e-05
Promoter 207,0.00022752524310031496
Promoter 208,0.0002449664525871845
Promoter 209,0.00040179378891973597
Promoter 210,0.00032140632132593384
Promoter 211,0.0001553200713151677
Promoter 212,1.2201669188344965e-06
Promoter 213,5.627122731566149e-05
Promoter 214,0.0016468664678033838
Promoter 215,0.0003057594749549974
Promoter 216,0.00027209722290009276
Promoter 217,8.505281169522815e-05
Promoter 218,0.0019909535389147116
Promoter 219,0.0001827379397266252
Promoter 220,0.0005914938575361815
Promoter 221,0.00039088406117486284
